CREATED_AT,LAT,LNG,TOTAL_VALUE,PAYMENT_METHOD,OS
2021-11-07 12:56:33.000 +0000,4.640906962168,-74.059664346278,70400,cc,ANDROID
2021-11-07 13:50:52.000 +0000,4.631949000000,-74.066147000000,7616.6,cc,IOS
2021-11-07 13:44:47.000 +0000,4.638732000000,-74.058060000000,77100,cc,IOS
2021-11-07 12:39:40.000 +0000,4.632009423000,-74.063927946000,42170,cc,ANDROID
2021-11-07 14:25:00.000 +0000,4.635323000000,-74.062471000000,43800,cc,IOS
2021-11-07 12:38:45.000 +0000,4.641364200000,-74.063380000000,29940,cc,IOS
2021-11-07 12:14:38.000 +0000,4.646647763415,-74.063473753631,21140,cash,IOS
2021-11-07 12:52:09.000 +0000,4.637681000000,-74.062565000000,72305,cc,IOS
2021-11-07 07:26:10.000 +0000,4.648882000000,-74.060161000000,14674,cc,IOS
2021-11-07 13:52:19.000 +0000,4.649590700000,-74.061108200000,78965,cash,WEB
2021-11-07 13:51:44.000 +0000,4.643336000000,-74.062004000000,27000,cc,IOS
2021-11-07 13:42:31.000 +0000,4.642937083787,-74.059428311884,28600,cc,ANDROID
2021-11-07 08:02:34.000 +0000,4.647887700000,-74.059065900000,67600,cc,ANDROID
2021-11-07 12:05:11.000 +0000,4.639641100000,-74.060987100000,40415,cc,IOS
2021-11-07 09:14:33.000 +0000,4.646854000000,-74.056222000000,16400,cc,IOS
2021-11-07 13:48:20.000 +0000,4.646854000000,-74.056222000000,35000,cc,IOS
2021-11-07 12:42:21.000 +0000,4.643898841423,-74.054715000093,55850,cash,IOS
2021-11-07 14:16:46.000 +0000,4.646475900000,-74.059772200000,46550,cc,ANDROID
2021-11-07 13:13:56.000 +0000,4.635545800000,-74.062367700000,161800,cash,IOS
2021-11-07 14:10:07.000 +0000,4.645514000000,-74.054747000000,44365,cc,IOS
2021-11-07 10:58:58.000 +0000,4.645289500000,-74.054184100000,16900,cc,ANDROID
2021-11-07 11:59:05.000 +0000,4.641364115990,-74.063920341432,45087.5,nequi,IOS
2021-11-07 12:14:04.000 +0000,4.648614600000,-74.055266000000,49000,cc,IOS
2021-11-07 13:20:09.000 +0000,4.641004200000,-74.064665000000,25140,cash,IOS
2021-11-07 11:41:04.000 +0000,4.650027300000,-74.060267700000,73235,cash,ANDROID
2021-11-07 12:45:39.000 +0000,4.630667040017,-74.065084755421,43900,cc,ANDROID
2021-11-07 12:03:50.000 +0000,4.638775000000,-74.063866000000,38390,cc,IOS
2021-11-07 12:06:03.000 +0000,4.638775000000,-74.063866000000,38500,cc,IOS
2021-11-07 11:10:29.000 +0000,4.632920000000,-74.063193700000,14345,cash,IOS
2021-11-07 14:28:23.000 +0000,4.644240100000,-74.062225400000,22900,cc,IOS
2021-11-07 12:16:31.000 +0000,4.639924147282,-74.059017933905,55240,rappi_pay,ANDROID
2021-11-07 07:18:26.000 +0000,4.645106000000,-74.054433000000,56000,cc,IOS
2021-11-07 10:47:30.000 +0000,4.643056000000,-74.058183000000,21900,cc,IOS
2021-11-07 13:43:22.000 +0000,4.643091200000,-74.058303200000,47200,cc,ANDROID
2021-11-07 13:27:49.000 +0000,4.651079000000,-74.052263000000,29800,rappi_pay_gateway,IOS
2021-11-07 13:34:23.000 +0000,4.646632391404,-74.056612662971,71610,cc,IOS
2021-11-07 13:40:40.000 +0000,4.645933100000,-74.061170600000,35690,cash,ANDROID
2021-11-07 13:43:40.000 +0000,4.631401000000,-74.063915000000,24450,cc,IOS
2021-11-07 12:21:26.000 +0000,4.637299400000,-74.061793400000,98900,cc,IOS
2021-11-07 13:35:56.000 +0000,4.644789000000,-74.057644000000,51800,cc,IOS
2021-11-07 13:40:22.000 +0000,4.644789000000,-74.057644000000,59800,cc,IOS
2021-11-07 14:37:52.000 +0000,4.629724507128,-74.061824454469,69600,cc,IOS
2021-11-07 11:03:31.000 +0000,4.638258841743,-74.060777998124,36585,nequi,IOS
2021-11-07 14:16:24.000 +0000,4.644324200000,-74.058710100000,28300,cc,IOS
2021-11-07 08:34:07.000 +0000,4.650700600000,-74.053070400000,38500,cc,IOS
2021-11-07 10:06:36.000 +0000,4.631745700000,-74.066147400000,33500,cc,IOS
2021-11-07 14:02:50.000 +0000,4.650143700000,-74.061213600000,59940,cash,ANDROID
2021-11-07 13:18:27.000 +0000,4.631150600000,-74.062794800000,22100,cc,IOS
2021-11-07 13:25:54.000 +0000,4.650792000000,-74.052055000000,29800,cc,IOS
2021-11-07 13:31:06.000 +0000,4.650792000000,-74.052055000000,61600,cc,IOS
2021-11-07 13:36:56.000 +0000,4.648206349971,-74.058886170387,47900,cc,ANDROID
2021-11-07 13:22:51.000 +0000,4.648206349971,-74.058886170387,37740,cc,ANDROID
2021-11-07 12:41:41.000 +0000,4.639079802380,-74.063587943445,85695,cc,IOS
2021-11-07 12:05:53.000 +0000,4.636913300000,-74.061612300000,8928,rappi_pay_gateway,IOS
2021-11-07 10:39:55.000 +0000,4.642222615314,-74.062243290246,18000,nequi,IOS
2021-11-07 12:44:36.000 +0000,4.646830000000,-74.056919900000,46800,cc,IOS
2021-11-07 11:51:54.000 +0000,4.644856000000,-74.058495000000,54700,cc,IOS
2021-11-07 13:31:32.000 +0000,4.645785600000,-74.055761500000,25900,cc,IOS
2021-11-07 12:44:24.000 +0000,4.641332035030,-74.059874899685,22200,cc,IOS
2021-11-07 11:26:18.000 +0000,4.647988860718,-74.053036737385,59500,cc,IOS
2021-11-07 13:34:07.000 +0000,4.644240100000,-74.062225400000,31500,rappi_pay_gateway,IOS
2021-11-07 13:39:58.000 +0000,4.644240100000,-74.062225400000,31900,rappi_pay_gateway,IOS
2021-11-07 12:11:55.000 +0000,4.647950300000,-74.058375900000,20600,cc,ANDROID
2021-11-07 12:01:00.000 +0000,4.645305800000,-74.055920500000,46200,cc,ANDROID
2021-11-07 10:12:47.000 +0000,4.637784300000,-74.061016400000,66500,cc,IOS
2021-11-07 11:21:07.000 +0000,4.637784300000,-74.061016400000,15500,cc,IOS
2021-11-07 12:13:23.000 +0000,4.631778000000,-74.066377000000,28800,cc,IOS
2021-11-07 13:06:51.000 +0000,4.647919800000,-74.056848300000,28350,cc,ANDROID
2021-11-07 13:00:55.000 +0000,4.645384249787,-74.058470763266,30135,cc,ANDROID
2021-11-07 12:47:53.000 +0000,4.640053900000,-74.057633600000,17700,nequi,ANDROID
2021-11-07 11:37:34.000 +0000,4.638405000000,-74.060192000000,141100,cc,IOS
2021-11-07 14:20:04.000 +0000,4.644632000000,-74.058203000000,152070,cc,IOS
2021-11-07 12:35:21.000 +0000,4.645074000000,-74.054504700000,48150,cc,IOS
2021-11-07 13:39:09.000 +0000,4.647716600000,-74.057986600000,98490,nequi,ANDROID
2021-11-07 13:52:50.000 +0000,4.645852094293,-74.065017029643,21900,cc,ANDROID
2021-11-07 13:14:53.000 +0000,4.641019245590,-74.063506610692,16000,cc,ANDROID
2021-11-07 13:53:57.000 +0000,4.644812573855,-74.057677070491,20400,cc,IOS
2021-11-07 11:26:23.000 +0000,4.630704000000,-74.065552000000,18000,cc,IOS
2021-11-07 11:09:52.000 +0000,4.636592391300,-74.062068946660,13650,cc,ANDROID
2021-11-07 10:24:54.000 +0000,4.645391000000,-74.054504000000,15200,cc,IOS
2021-11-07 10:34:07.000 +0000,4.648730000000,-74.053283000000,15950,cc,IOS
2021-11-07 11:25:26.000 +0000,4.648730000000,-74.053283000000,25700,cc,IOS
2021-11-07 11:14:11.000 +0000,4.640634000000,-74.060025000000,26400,rappi_pay_gateway,IOS
2021-11-07 14:14:04.000 +0000,4.634414000000,-74.064026000000,90000,cc,IOS
2021-11-07 12:46:18.000 +0000,4.646004000000,-74.058739800000,65095,pse_avanza,IOS
2021-11-07 12:07:52.000 +0000,4.643992744721,-74.058698415756,66935,cash,ANDROID
2021-11-07 14:37:48.000 +0000,4.631490100000,-74.067148800000,62590,nequi,ANDROID
2021-11-07 14:33:42.000 +0000,4.631490100000,-74.067148800000,62590,nequi,ANDROID
2021-11-07 13:55:44.000 +0000,4.631490100000,-74.067148800000,61990,nequi,ANDROID
2021-11-07 13:54:23.000 +0000,4.631490100000,-74.067148800000,61990,nequi,ANDROID
2021-11-07 12:41:26.000 +0000,4.631340000000,-74.063689300000,70275,rappi_pay,ANDROID
2021-11-07 13:41:32.000 +0000,4.636764049530,-74.062210083008,49800,cc,IOS
2021-11-07 13:24:25.000 +0000,4.639491387489,-74.064488634467,22935,rappi_pay_gateway,ANDROID
2021-11-07 08:06:25.000 +0000,4.638211300000,-74.060243100000,82500,pse_avanza,IOS
2021-11-07 11:36:27.000 +0000,4.640650314278,-74.060710072517,25160,cc,ANDROID
2021-11-07 11:45:28.000 +0000,4.630543000000,-74.064853000000,19900,cc,IOS
2021-11-07 10:26:24.000 +0000,4.643563000000,-74.054160000000,70700,cc,IOS
2021-11-07 08:04:05.000 +0000,4.651066800000,-74.051630800000,80056,cc,IOS
2021-11-07 12:28:25.000 +0000,4.631220900000,-74.064880700000,42320,cc,IOS
2021-11-07 12:25:41.000 +0000,4.648453000000,-74.055213500000,42200,rappi_pay_gateway,IOS
2021-11-07 14:14:45.000 +0000,4.646317000000,-74.059301200000,33180,pse_avanza,ANDROID
2021-11-07 11:25:31.000 +0000,4.645919000000,-74.058901000000,13800,cc,IOS
2021-11-07 09:59:48.000 +0000,4.646632787129,-74.059252794538,15900,cc,IOS
2021-11-07 08:48:33.000 +0000,4.646457000000,-74.056457000000,30000,cc,IOS
2021-11-07 13:31:50.000 +0000,4.648894000000,-74.053278000000,2700,cc,IOS
2021-11-07 13:24:50.000 +0000,4.640047000000,-74.064186000000,98700,cc,IOS
2021-11-07 11:42:56.000 +0000,4.646262900000,-74.059299400000,80000,cash,ANDROID
2021-11-07 09:47:46.000 +0000,4.642468600000,-74.061784000000,21600,cc,ANDROID
2021-11-07 11:19:27.000 +0000,4.643700900000,-74.056587600000,39900,cash,ANDROID
2021-11-07 12:29:22.000 +0000,4.644884317000,-74.058436994000,81200,cc,ANDROID
2021-11-07 11:20:14.000 +0000,4.633517900000,-74.064761600000,33055,rappi_pay,ANDROID
2021-11-07 13:33:56.000 +0000,4.645824300000,-74.064977600000,60800,cc,IOS
2021-11-07 13:20:19.000 +0000,4.647464000000,-74.053035000000,76780,cc,IOS
2021-11-07 13:43:46.000 +0000,4.648503600000,-74.058186600000,27650,cc,IOS
2021-11-07 14:17:27.000 +0000,4.639657800000,-74.057626900000,78965,cc,IOS
2021-11-07 10:48:30.000 +0000,4.638952693074,-74.057802557945,25350,rappi_pay,IOS
2021-11-07 12:46:20.000 +0000,4.645507318000,-74.054442748000,55870,cc,ANDROID
2021-11-07 12:00:40.000 +0000,4.638018000000,-74.061882000000,60030,cc,IOS
2021-11-07 13:09:55.000 +0000,4.643180200000,-74.054895500000,108700,cc,IOS
2021-11-07 14:07:37.000 +0000,4.631830568632,-74.067047941554,15300,cc,IOS
2021-11-07 14:35:26.000 +0000,4.642120691548,-74.060151502490,0,rappi_pay_gateway,IOS
2021-11-07 12:24:46.000 +0000,4.641395900000,-74.062790900000,26200,rappi_pay_gateway,ANDROID
2021-11-07 13:58:43.000 +0000,4.646070000000,-74.058478000000,40000,cc,IOS
2021-11-07 14:35:52.000 +0000,4.645478000000,-74.054505000000,21900,cc,IOS
2021-11-07 14:13:43.000 +0000,4.633301723805,-74.064445719123,40740,cc,IOS
2021-11-07 12:13:41.000 +0000,4.637875900000,-74.062156700000,18700,cc,IOS
2021-11-07 10:48:21.000 +0000,4.630356500000,-74.062251900000,6921,cc,IOS
2021-11-07 10:47:34.000 +0000,4.630356500000,-74.062251900000,6921,cc,IOS
2021-11-07 10:54:10.000 +0000,4.630356500000,-74.062251900000,6921,cc,IOS
2021-11-07 10:55:20.000 +0000,4.630356500000,-74.062251900000,6921,cc,IOS
2021-11-07 10:49:45.000 +0000,4.630356500000,-74.062251900000,6921,cc,IOS
2021-11-07 10:57:26.000 +0000,4.630356500000,-74.062251900000,6921,cc,IOS
2021-11-07 07:37:34.000 +0000,4.648649000000,-74.054709000000,81000,cc,IOS
2021-11-07 11:57:37.000 +0000,4.648649000000,-74.054709000000,75400,cc,IOS
2021-11-07 10:16:06.000 +0000,4.650077300000,-74.059924100000,36550,cc,ANDROID
2021-11-07 12:21:38.000 +0000,4.633614000000,-74.064275000000,15000,cc,IOS
2021-11-07 08:21:38.000 +0000,4.645466456773,-74.054503440857,23500,cc,ANDROID
2021-11-07 14:12:30.000 +0000,4.645200787821,-74.058669917285,23000,cc,IOS
2021-11-07 12:35:58.000 +0000,4.646043000000,-74.056801000000,31400,cc,IOS
2021-11-07 12:55:55.000 +0000,4.637262000000,-74.061604000000,15080,cc,IOS
2021-11-07 12:56:47.000 +0000,4.637262000000,-74.061604000000,15080,cc,IOS
2021-11-07 12:56:22.000 +0000,4.630201858907,-74.065086431801,25600,cc,ANDROID
2021-11-07 12:34:42.000 +0000,4.631309000000,-74.063815000000,29120,cc,IOS
2021-11-07 13:32:53.000 +0000,4.641428400000,-74.063632400000,40200,rappi_pay,IOS
2021-11-07 12:20:39.000 +0000,4.638402000000,-74.061302000000,105000,cc,IOS
2021-11-07 10:44:07.000 +0000,4.638402000000,-74.061302000000,24810,cc,IOS
2021-11-07 10:47:12.000 +0000,4.631124000000,-74.062795000000,19000,cc,IOS
2021-11-07 14:07:21.000 +0000,4.640906000000,-74.063506800000,28800,rappi_pay,ANDROID
2021-11-07 12:27:52.000 +0000,4.638766800000,-74.058054600000,107950,cc,ANDROID
2021-11-07 10:57:11.000 +0000,4.638766800000,-74.058054600000,57050,cash,ANDROID
2021-11-07 13:31:13.000 +0000,4.637784300000,-74.061016400000,21800,cc,IOS
2021-11-07 11:07:50.000 +0000,4.645579073644,-74.062702953815,30000,cc,ANDROID
2021-11-07 07:14:10.000 +0000,4.645513909581,-74.054746851325,16400,cc,ANDROID
2021-11-07 07:15:36.000 +0000,4.643879000000,-74.060356000000,16600,cc,IOS
2021-11-07 12:13:15.000 +0000,4.641135900000,-74.059849700000,43900,cc,IOS
2021-11-07 14:22:22.000 +0000,4.631790223892,-74.066407084465,22000,cc,ANDROID
2021-11-07 14:14:23.000 +0000,4.650057600000,-74.059834600000,25500,cc,ANDROID
2021-11-07 12:31:15.000 +0000,4.641115902927,-74.062096271733,21400,cc,IOS
2021-11-07 09:39:49.000 +0000,4.634289000000,-74.064575000000,26400,cc,IOS
2021-11-07 13:03:47.000 +0000,4.648749047396,-74.059737436473,41140,nequi,ANDROID
2021-11-07 09:04:42.000 +0000,4.648749047396,-74.059737436473,24810,nequi,ANDROID
2021-11-07 12:59:37.000 +0000,4.638519500000,-74.060513200000,24300,cc,ANDROID
2021-11-07 14:20:02.000 +0000,4.642937000000,-74.059376600000,36955,cc,IOS
2021-11-07 13:35:21.000 +0000,4.648480372122,-74.054631181061,54276.5,nequi,ANDROID
2021-11-07 13:21:37.000 +0000,4.635324600000,-74.061859400000,54190,cash,IOS
2021-11-07 13:21:56.000 +0000,4.645899000000,-74.055695000000,26000,cc,IOS
2021-11-07 14:28:54.000 +0000,4.647588000000,-74.056425000000,41700,cc,IOS
2021-11-07 13:18:19.000 +0000,4.637803800000,-74.062261700000,34400,rappi_pay,ANDROID
2021-11-07 12:57:33.000 +0000,4.630284800000,-74.065192800000,40800,cc,IOS
2021-11-07 13:53:51.000 +0000,4.640963700000,-74.059524900000,24600,cc,ANDROID
2021-11-07 14:02:08.000 +0000,4.640963700000,-74.059524900000,41700,cc,ANDROID
2021-11-07 13:56:55.000 +0000,4.647640259969,-74.058057703078,22900,cc,IOS
2021-11-07 13:22:38.000 +0000,4.639306000000,-74.064192900000,25400,cc,ANDROID
2021-11-07 13:50:19.000 +0000,4.648483713855,-74.054631181061,81060,rappi_pay_gateway,ANDROID
2021-11-07 11:54:50.000 +0000,4.645930200000,-74.058545800000,17000,rappi_pay_gateway,IOS
2021-11-07 09:31:32.000 +0000,4.641860417297,-74.061621789756,43040,pse_avanza,IOS
2021-11-07 13:07:41.000 +0000,4.650243002828,-74.053135875229,97675,cc,IOS
2021-11-07 10:03:25.000 +0000,4.647471000000,-74.056351000000,21392.5,cc,IOS
2021-11-07 12:57:12.000 +0000,4.639199316250,-74.062118902802,27000,rappi_pay_gateway,ANDROID
2021-11-07 13:56:40.000 +0000,4.628738112472,-74.065272528616,17900,cc,IOS
2021-11-07 14:08:07.000 +0000,4.628738112472,-74.065272528616,122800,cc,IOS
2021-11-07 14:03:21.000 +0000,4.629808600000,-74.062821300000,0,cc,ANDROID
2021-11-07 09:32:53.000 +0000,4.634224000000,-74.063206000000,14500,cc,IOS
2021-11-07 12:57:35.000 +0000,4.634224000000,-74.063206000000,23400,cc,IOS
2021-11-07 13:24:08.000 +0000,4.627911382007,-74.064420078890,73335,cash,IOS
2021-11-07 08:16:02.000 +0000,4.647671003948,-74.060649387538,18470,cc,ANDROID
2021-11-07 14:34:15.000 +0000,4.643481800000,-74.054930400000,97400,cc,IOS
2021-11-07 14:25:36.000 +0000,4.641591356084,-74.063896536827,48510,cc,IOS
2021-11-07 12:06:21.000 +0000,4.647889400000,-74.056159000000,30800,cc,IOS
2021-11-07 12:46:31.000 +0000,4.643271434000,-74.054278514000,52800,cc,ANDROID
2021-11-07 09:05:03.000 +0000,4.645627500000,-74.062577600000,26400,cc,ANDROID
2021-11-07 13:11:55.000 +0000,4.645344817164,-74.058613590896,26000,rappi_pay_gateway,ANDROID
2021-11-07 13:35:36.000 +0000,4.647217200000,-74.057259900000,93700,cc,IOS
2021-11-07 13:14:13.000 +0000,4.643180200000,-74.054895500000,75000,cc,ANDROID
2021-11-07 13:37:39.000 +0000,4.645959400000,-74.058772700000,65890,cc,IOS
2021-11-07 11:46:17.000 +0000,4.633180000000,-74.064613000000,20900,cc,IOS
2021-11-07 13:55:35.000 +0000,4.643003948648,-74.061271867763,42130,nequi,ANDROID
2021-11-07 13:27:24.000 +0000,4.637391000000,-74.059230000000,38350,cc,IOS
2021-11-07 12:44:14.000 +0000,4.630511400000,-74.065045100000,18500,cc,ANDROID
2021-11-07 13:38:15.000 +0000,4.643482792850,-74.062864221633,27800,cc,ANDROID
2021-11-07 13:37:26.000 +0000,4.643482792850,-74.062864221633,27800,cc,ANDROID
2021-11-07 09:26:37.000 +0000,4.629272000000,-74.066928000000,6800,cc,IOS
2021-11-07 13:04:13.000 +0000,4.629272000000,-74.066928000000,28400,cc,IOS
2021-11-07 12:05:09.000 +0000,4.639829900000,-74.057500100000,98900,cc,IOS
2021-11-07 13:19:14.000 +0000,4.628750000000,-74.063628700000,42500,cc,IOS
2021-11-07 11:58:55.000 +0000,4.645122169356,-74.055851509273,23715,cc,IOS
2021-11-07 07:44:56.000 +0000,4.638409700000,-74.061874000000,21762.5,cc,IOS
2021-11-07 12:14:28.000 +0000,4.638409700000,-74.061874000000,57450,cash,IOS
2021-11-07 10:42:47.000 +0000,4.636633700000,-74.059684300000,35100,cc,ANDROID
2021-11-07 13:36:14.000 +0000,4.648453000000,-74.055214000000,28000,cc,IOS
2021-11-07 13:27:47.000 +0000,4.632117700000,-74.062736100000,44500,cc,ANDROID
2021-11-07 14:11:51.000 +0000,4.644846896571,-74.057842120528,30900,cc,ANDROID
2021-11-07 08:56:42.000 +0000,4.648927300000,-74.053466700000,26200,cc,IOS
2021-11-07 10:40:51.000 +0000,4.644757337662,-74.058001376689,62500,cc,ANDROID
2021-11-07 14:35:31.000 +0000,4.644339000000,-74.056313000000,26000,rappi_pay_gateway,IOS
2021-11-07 12:51:16.000 +0000,4.644985000000,-74.060481400000,26295,cc,ANDROID
2021-11-07 13:13:59.000 +0000,4.639053000000,-74.061149900000,28050,cc,IOS
2021-11-07 12:25:04.000 +0000,4.637515100000,-74.064186200000,23495,cc,IOS
2021-11-07 13:46:21.000 +0000,4.634825585137,-74.065069667995,35300,cc,ANDROID
2021-11-07 12:28:40.000 +0000,4.641470100000,-74.061862400000,46000,cc,IOS
2021-11-07 14:10:17.000 +0000,4.645289500000,-74.054184100000,21000,cc,IOS
2021-11-07 14:30:24.000 +0000,4.640506000000,-74.064306700000,25545,nequi,ANDROID
2021-11-07 14:09:52.000 +0000,4.646902900000,-74.062252200000,26400,rappi_pay_gateway,ANDROID
2021-11-07 10:02:57.000 +0000,4.641772000000,-74.056755000000,22350,cc,IOS
2021-11-07 12:03:56.000 +0000,4.638857000000,-74.061543000000,16500,cc,IOS
2021-11-07 08:55:39.000 +0000,4.641827000000,-74.061514000000,67400,cc,IOS
2021-11-07 13:21:03.000 +0000,4.639993900000,-74.061916900000,21840,rappi_pay_gateway,IOS
2021-11-07 13:19:48.000 +0000,4.639993900000,-74.061916900000,39900,rappi_pay_gateway,IOS
2021-11-07 12:37:53.000 +0000,4.646059000000,-74.055954000000,33050,cc,IOS
2021-11-07 12:17:42.000 +0000,4.631254197059,-74.063534773886,20680,cc,IOS
2021-11-07 09:41:05.000 +0000,4.631394800000,-74.067397800000,41100,cc,IOS
2021-11-07 11:38:31.000 +0000,4.650299000000,-74.061094000000,89800,cc,ANDROID
2021-11-07 09:30:13.000 +0000,4.636678000000,-74.062218000000,55300,cc,IOS
2021-11-07 12:54:45.000 +0000,4.643481800000,-74.054930400000,21400,cc,IOS
2021-11-07 13:28:11.000 +0000,4.647957694406,-74.052903059253,4800,rappi_credits,IOS
2021-11-07 13:43:49.000 +0000,4.644884317000,-74.058436994000,34800,cc,ANDROID
2021-11-07 12:14:50.000 +0000,4.645450600000,-74.058382900000,19100,rappi_pay_gateway,IOS
2021-11-07 13:17:09.000 +0000,4.647533300000,-74.057693300000,28000,cc,ANDROID
2021-11-07 12:24:22.000 +0000,4.650051400000,-74.061662600000,26565,cc,ANDROID
2021-11-07 13:33:23.000 +0000,4.644240100000,-74.062225400000,31500,cc,IOS
2021-11-07 07:27:52.000 +0000,4.629372753024,-74.065990000963,75945,nequi,IOS
2021-11-07 08:30:55.000 +0000,4.639341400000,-74.062362800000,39100,cc,ANDROID
2021-11-07 12:18:43.000 +0000,4.639533900000,-74.064739600000,14200,rappi_pay,IOS
2021-11-07 11:06:47.000 +0000,4.640000339713,-74.062829352915,61100,cc,ANDROID
2021-11-07 13:37:00.000 +0000,4.647864824653,-74.057186655700,57100,cc,ANDROID
2021-11-07 11:34:40.000 +0000,4.648336346915,-74.053747888876,27000,cc,IOS
2021-11-07 11:52:54.000 +0000,4.648336346915,-74.053747888876,50600,cc,IOS
2021-11-07 11:09:52.000 +0000,4.629726000000,-74.062707000000,44290,cc,IOS
2021-11-07 13:41:48.000 +0000,4.644367355265,-74.057528972626,25330,cash,ANDROID
2021-11-07 11:30:58.000 +0000,4.646979877000,-74.062018947000,37200,cc,ANDROID
2021-11-07 14:10:14.000 +0000,4.638504600000,-74.062908000000,40845,cc,IOS
2021-11-07 10:52:51.000 +0000,4.645261000000,-74.060455000000,17800,cc,IOS
2021-11-07 10:52:51.000 +0000,4.645261000000,-74.060455000000,22590,cc,IOS
2021-11-07 11:06:15.000 +0000,4.645261000000,-74.060455000000,44047.5,cc,IOS
2021-11-07 13:21:42.000 +0000,4.638318423317,-74.061374589801,67300,cc,IOS
2021-11-07 12:30:21.000 +0000,4.638318423317,-74.061374589801,31800,cc,IOS
2021-11-07 13:12:35.000 +0000,4.645148000000,-74.058313000000,31640,cc,IOS
2021-11-07 14:31:24.000 +0000,4.629315000000,-74.066796000000,47345,cc,IOS
2021-11-07 09:22:33.000 +0000,4.634532600000,-74.065041000000,37500,cc,IOS
2021-11-07 12:06:34.000 +0000,4.639641100000,-74.060987100000,40415,cc,IOS
2021-11-07 10:35:31.000 +0000,4.645968721197,-74.055122695863,26650,rappi_pay_gateway,ANDROID
2021-11-07 12:04:28.000 +0000,4.639017189387,-74.060880057514,106600,rappi_pay_gateway,IOS
2021-11-07 12:02:58.000 +0000,4.644578553985,-74.060532040894,38260,rappi_pay_gateway,ANDROID
2021-11-07 11:38:52.000 +0000,4.648592654339,-74.055170975626,29300,cc,IOS
2021-11-07 10:47:39.000 +0000,4.648458650858,-74.059306941926,28000,rappi_pay_gateway,ANDROID
2021-11-07 10:52:13.000 +0000,4.648458650858,-74.059306941926,16000,rappi_pay_gateway,ANDROID
2021-11-07 13:01:30.000 +0000,4.645514000000,-74.054747000000,41050,cc,IOS
2021-11-07 11:52:12.000 +0000,4.635696457045,-74.062124602497,50250,cc,IOS
2021-11-07 11:44:26.000 +0000,4.647217200000,-74.057259900000,59365,cc,IOS
2021-11-07 14:21:56.000 +0000,4.628988000000,-74.062118000000,75,rappi_pay,IOS
2021-11-07 09:55:13.000 +0000,4.641879200000,-74.061547000000,47832.5,cc,ANDROID
2021-11-07 12:52:21.000 +0000,4.647420000000,-74.055600000000,11000,cc,IOS
2021-11-07 14:33:30.000 +0000,4.638238000000,-74.063079000000,0,cc,ANDROID
2021-11-07 09:08:20.000 +0000,4.642435100000,-74.057074600000,20900,cc,IOS
2021-11-07 11:50:59.000 +0000,4.642435100000,-74.057074600000,19800,cc,IOS
2021-11-07 10:29:03.000 +0000,4.645074000000,-74.054504700000,23550,cc,IOS
2021-11-07 13:35:59.000 +0000,4.639139700000,-74.062272400000,4502,rappi_pay_gateway,ANDROID
2021-11-07 11:17:09.000 +0000,4.640806000000,-74.059938000000,21900,cc,IOS
2021-11-07 14:29:57.000 +0000,4.636122000000,-74.065120000000,57700,cc,IOS
2021-11-07 12:12:27.000 +0000,4.646199500000,-74.059185100000,24400,cc,IOS
2021-11-07 12:42:00.000 +0000,4.645652700000,-74.062668600000,72600,cash,IOS
2021-11-07 13:16:48.000 +0000,4.627836000000,-74.065155000000,79790,cc,IOS
2021-11-07 10:22:27.000 +0000,4.631474000000,-74.066765000000,35390,rappi_pay,IOS
2021-11-07 14:07:06.000 +0000,4.631474000000,-74.066765000000,171345,cash,IOS
2021-11-07 13:16:33.000 +0000,4.650060341667,-74.061703495681,18900,cc,ANDROID
2021-11-07 13:40:48.000 +0000,4.636237493197,-74.062232561410,73430,cc,IOS
2021-11-07 14:33:20.000 +0000,4.629917804200,-74.063115343451,31390,cc,ANDROID
2021-11-07 09:16:29.000 +0000,4.648599200000,-74.056128600000,30000,rappi_pay_gateway,IOS
2021-11-07 13:57:02.000 +0000,4.648599200000,-74.056128600000,41900,rappi_pay_gateway,IOS
2021-11-07 13:48:45.000 +0000,4.631958800000,-74.066882300000,14800,cc,ANDROID
2021-11-07 12:46:40.000 +0000,4.640100592898,-74.059931561351,34300,cc,ANDROID
2021-11-07 08:17:43.000 +0000,4.643997000000,-74.060693000000,25235,cc,IOS
2021-11-07 12:51:22.000 +0000,4.644117726316,-74.056468494237,31335,cc,ANDROID
2021-11-07 12:23:05.000 +0000,4.631954167181,-74.066278235415,3050,rappi_credits,IOS
2021-11-07 11:15:17.000 +0000,4.639383400000,-74.061915700000,23800,cc,ANDROID
2021-11-07 13:16:51.000 +0000,4.643617000000,-74.059708000000,85000,cc,IOS
2021-11-07 11:16:08.000 +0000,4.641398202009,-74.059922844172,55145,rappi_pay,IOS
2021-11-07 08:48:07.000 +0000,4.646420190776,-74.056635126472,42085,cc,ANDROID
2021-11-07 12:50:38.000 +0000,4.643479000000,-74.060640800000,60902,cc,IOS
2021-11-07 11:08:11.000 +0000,4.634453500000,-74.063999700000,33000,cc,IOS
2021-11-07 13:05:50.000 +0000,4.637689100000,-74.061512300000,34400,cc,ANDROID
2021-11-07 11:12:27.000 +0000,4.638812000000,-74.057971000000,124155,cc,IOS
2021-11-07 11:28:41.000 +0000,4.641520510651,-74.059102088213,30040,cash,ANDROID
2021-11-07 12:15:45.000 +0000,4.642755292065,-74.062146730721,39335,cc,ANDROID
2021-11-07 12:22:57.000 +0000,4.646516000000,-74.055891000000,112300,cc,IOS
